
# Surface 0 of 1 surfaces

# Curve title: ""./data/MGFM-LS9-underwater_explosion-MUSCL-400-400-742-prims.dat" u 1:2:7"

# Contour 0, label:  2.4e+08
 2.49595 -4.4125  2.2e+08 
 2.4875 -4.39908  2.2e+08 
 2.48026 -4.3875  2.2e+08 
 2.46523 -4.3625  2.2e+08 
 2.4625 -4.3578  2.2e+08 
 2.45075 -4.3375  2.2e+08 
 2.4375 -4.31391  2.2e+08 
 2.4367 -4.3125  2.2e+08 
 2.42291 -4.2875  2.2e+08 
 2.4125 -4.268  2.2e+08 
 2.40957 -4.2625  2.2e+08 
 2.39695 -4.2375  2.2e+08 
 2.3875 -4.21754  2.2e+08 
 2.38511 -4.2125  2.2e+08 
 2.37372 -4.1875  2.2e+08 
 2.3625 -4.1625  2.2e+08 
 2.35112 -4.1375  2.2e+08 
 2.3401 -4.1125  2.2e+08 
 2.3375 -4.1062  2.2e+08 
 2.32982 -4.0875  2.2e+08 
 2.32063 -4.0625  2.2e+08 
 2.31276 -4.0375  2.2e+08 
 2.3125 -4.03651  2.2e+08 
 2.3061 -4.0125  2.2e+08 
 2.30009 -3.9875  2.2e+08 
 2.29443 -3.9625  2.2e+08 
 2.288 -3.9375  2.2e+08 
 2.2875 -3.93581  2.2e+08 
 2.28067 -3.9125  2.2e+08 
 2.27412 -3.8875  2.2e+08 
 2.26997 -3.8625  2.2e+08 
 2.27083 -3.8375  2.2e+08 
 2.27903 -3.8125  2.2e+08 
 2.2875 -3.80262  2.2e+08 
 2.30485 -3.7875  2.2e+08 
 2.3125 -3.78433  2.2e+08 
 2.3375 -3.77739  2.2e+08 
 2.3625 -3.77371  2.2e+08 
 2.3875 -3.77245  2.2e+08 
 2.4125 -3.77304  2.2e+08 
 2.4375 -3.77484  2.2e+08 
 2.4625 -3.77756  2.2e+08 
 2.4875 -3.78092  2.2e+08 
 2.5125 -3.78478  2.2e+08 
 2.52787 -3.7875  2.2e+08 
 2.5375 -3.78956  2.2e+08 
 2.5625 -3.79562  2.2e+08 
 2.5875 -3.80174  2.2e+08 
 2.6125 -3.80784  2.2e+08 
 2.63091 -3.8125  2.2e+08 
 2.6375 -3.81445  2.2e+08 
 2.6625 -3.82227  2.2e+08 
 2.6875 -3.82974  2.2e+08 
 2.7125 -3.83701  2.2e+08 
 2.71397 -3.8375  2.2e+08 
 2.7375 -3.84601  2.2e+08 
 2.7625 -3.85439  2.2e+08 

# Contour 7, label: 
-2.7875 -4.7944  2.2e+08 
-2.80341 -4.8125  2.2e+08 
-2.8125 -4.82257  2.2e+08 
-2.82592 -4.8375  2.2e+08 
-2.8375 -4.85018  2.2e+08 
-2.84859 -4.8625  2.2e+08 
-2.8625 -4.87783  2.2e+08 
-2.87119 -4.8875  2.2e+08 
-2.8875 -4.9054  2.2e+08 
-2.89395 -4.9125  2.2e+08 
-2.9125 -4.93248  2.2e+08 
-2.91717 -4.9375  2.2e+08 
-2.9375 -4.9591  2.2e+08 
-2.94067 -4.9625  2.2e+08 
-2.9625 -4.97992  2.2e+08 
-2.97182 -4.9875  2.2e+08 

# Contour 8, label: 
-3.03016 -3.9625  2.2e+08 
-3.0125 -3.95394  2.2e+08 
-2.9875 -3.94339  2.2e+08 
-2.97394 -3.9375  2.2e+08 
-2.9625 -3.93218  2.2e+08 
-2.9375 -3.92197  2.2e+08 
-2.91477 -3.9125  2.2e+08 
-2.9125 -3.91148  2.2e+08 
-2.8875 -3.90144  2.2e+08 
-2.8625 -3.89172  2.2e+08 
-2.85216 -3.8875  2.2e+08 
-2.8375 -3.88172  2.2e+08 
-2.8125 -3.87267  2.2e+08 
-2.7875 -3.86295  2.2e+08 
-2.78632 -3.8625  2.2e+08 
-2.7625 -3.85439  2.2e+08 
-2.7375 -3.84601  2.2e+08 
-2.71397 -3.8375  2.2e+08 
-2.7125 -3.83701  2.2e+08 
-2.6875 -3.82974  2.2e+08 
-2.6625 -3.82227  2.2e+08 
-2.6375 -3.81445  2.2e+08 
-2.63091 -3.8125  2.2e+08 
-2.6125 -3.80784  2.2e+08 
